x,y,z,h,s,r,g,b
761600.00,8524800.00,3950.27,0.00,3950.27,0.71,0.71,0.71
761612.50,8524800.00,3965.95,0.00,3965.95,0.71,0.71,0.71
761625.00,8524800.00,3981.56,0.00,3981.56,0.71,0.71,0.71
761637.50,8524800.00,3996.89,0.00,3996.89,0.71,0.71,0.71
761650.00,8524800.00,4013.43,0.00,4013.43,0.71,0.71,0.71
761662.50,8524800.00,4034.09,0.00,4034.09,0.71,0.71,0.71
761675.00,8524800.00,4055.18,0.00,4055.18,0.71,0.71,0.71
761687.50,8524800.00,4068.78,0.00,4068.78,0.71,0.71,0.71
761700.00,8524800.00,4088.00,0.00,4088.00,0.71,0.71,0.71
761712.50,8524800.00,4103.75,0.00,4103.75,0.71,0.71,0.71
761725.00,8524800.00,4121.41,0.00,4121.41,0.71,0.71,0.71
761737.50,8524800.00,4133.33,0.00,4133.33,0.71,0.71,0.71
761750.00,8524800.00,4149.42,0.00,4149.42,0.71,0.71,0.71
761762.50,8524800.00,4166.37,0.00,4166.37,0.71,0.71,0.71
761775.00,8524800.00,4179.69,0.00,4179.69,0.71,0.71,0.71
761787.50,8524800.00,4201.13,0.00,4201.13,0.71,0.71,0.71
761800.00,8524800.00,4218.08,0.00,4218.08,0.71,0.71,0.71
761812.50,8524800.00,4236.44,0.00,4236.44,0.71,0.71,0.71
761825.00,8524800.00,4256.44,0.00,4256.44,0.71,0.71,0.71
761837.50,8524800.00,4269.29,0.00,4269.29,0.71,0.71,0.71
761850.00,8524800.00,4275.12,0.00,4275.12,0.71,0.71,0.71
761862.50,8524800.00,4281.58,0.00,4281.58,0.71,0.71,0.71
761875.00,8524800.00,4285.64,0.00,4285.64,0.71,0.71,0.71
761887.50,8524800.00,4284.83,0.00,4284.83,0.71,0.71,0.71
761900.00,8524800.00,4280.83,0.00,4280.83,0.71,0.71,0.71
761912.50,8524800.00,4277.14,0.00,4277.14,0.71,0.71,0.71
761925.00,8524800.00,4274.88,0.00,4274.88,0.71,0.71,0.71
761937.50,8524800.00,4274.27,0.00,4274.27,0.71,0.71,0.71
761950.00,8524800.00,4275.78,0.00,4275.78,0.71,0.71,0.71
761962.50,8524800.00,4280.38,0.00,4280.38,0.71,0.71,0.71
761975.00,8524800.00,4282.73,0.00,4282.73,0.71,0.71,0.71
761987.50,8524800.00,4284.78,0.00,4284.78,0.71,0.71,0.71
762000.00,8524800.00,4291.44,0.00,4291.44,0.71,0.71,0.71
762012.50,8524800.00,4300.12,0.00,4300.12,0.71,0.71,0.71
762025.00,8524800.00,4301.74,0.00,4301.74,0.71,0.71,0.71
762037.50,8524800.00,4296.06,0.00,4296.06,0.71,0.71,0.71
762050.00,8524800.00,4288.78,0.00,4288.78,0.71,0.71,0.71
762062.50,8524800.00,4284.32,0.00,4284.32,0.71,0.71,0.71
762075.00,8524800.00,4283.60,0.00,4283.60,0.71,0.71,0.71
762087.50,8524800.00,4286.05,0.00,4286.05,0.71,0.71,0.71
762100.00,8524800.00,4296.11,0.00,4296.11,0.71,0.71,0.71
762112.50,8524800.00,4307.49,0.00,4307.49,0.71,0.71,0.71
762125.00,8524800.00,4320.50,0.00,4320.50,0.71,0.71,0.71
762137.50,8524800.00,4334.96,0.00,4334.96,0.71,0.71,0.71
762150.00,8524800.00,4349.00,0.00,4349.00,0.71,0.71,0.71
762162.50,8524800.00,4362.80,0.00,4362.80,0.71,0.71,0.71
762175.00,8524800.00,4374.07,0.00,4374.07,0.71,0.71,0.71
762187.50,8524800.00,4386.10,0.00,4386.10,0.71,0.71,0.71
762200.00,8524800.00,4400.96,0.00,4400.96,0.71,0.71,0.71
762212.50,8524800.00,4412.45,0.00,4412.45,0.71,0.71,0.71
762225.00,8524800.00,4422.43,0.00,4422.43,0.71,0.71,0.71
762237.50,8524800.00,4439.35,0.00,4439.35,0.71,0.71,0.71
762250.00,8524800.00,4462.88,0.00,4462.88,0.71,0.71,0.71
762262.50,8524800.00,4476.16,0.00,4476.16,0.71,0.71,0.71
762275.00,8524800.00,4480.88,0.00,4480.88,0.71,0.71,0.71
762287.50,8524800.00,4487.66,0.00,4487.66,0.71,0.71,0.71
762300.00,8524800.00,4500.12,0.00,4500.12,0.71,0.71,0.71
762312.50,8524800.00,4509.10,0.00,4509.10,0.71,0.71,0.71
762325.00,8524800.00,4516.46,0.00,4516.46,0.71,0.71,0.71
762337.50,8524800.00,4522.94,0.00,4522.94,0.71,0.71,0.71
762350.00,8524800.00,4528.75,0.00,4528.75,0.71,0.71,0.71
762362.50,8524800.00,4532.81,0.00,4532.81,0.71,0.71,0.71
762375.00,8524800.00,4537.24,0.00,4537.24,0.71,0.71,0.71
762387.50,8524800.00,4543.23,0.00,4543.23,0.71,0.71,0.71
762400.00,8524800.00,4548.22,0.00,4548.22,0.71,0.71,0.71
762412.50,8524800.00,4554.19,0.00,4554.19,0.71,0.71,0.71
762425.00,8524800.00,4560.19,0.00,4560.19,0.71,0.71,0.71
762437.50,8524800.00,4568.18,0.00,4568.18,0.71,0.71,0.71
762450.00,8524800.00,4577.17,0.00,4577.17,0.71,0.71,0.71
762462.50,8524800.00,4589.16,0.00,4589.16,0.71,0.71,0.71
762475.00,8524800.00,4600.94,0.00,4600.94,0.71,0.71,0.71
762487.50,8524800.00,4614.94,0.00,4614.94,0.71,0.71,0.71
762500.00,8524800.00,4629.93,0.00,4629.93,0.71,0.71,0.71
762512.50,8524800.00,4641.92,0.00,4641.92,0.71,0.71,0.71
762525.00,8524800.00,4653.91,0.00,4653.91,0.71,0.71,0.71
762537.50,8524800.00,4663.90,0.00,4663.90,0.71,0.71,0.71
762550.00,8524800.00,4670.90,0.00,4670.90,0.71,0.71,0.71
762562.50,8524800.00,4676.89,0.00,4676.89,0.71,0.71,0.71
762575.00,8524800.00,4681.88,0.00,4681.88,0.71,0.71,0.71
762587.50,8524800.00,4686.88,0.00,4686.88,0.71,0.71,0.71
762600.00,8524800.00,4693.86,0.00,4693.86,0.71,0.71,0.71
762612.50,8524800.00,4700.85,0.00,4700.85,0.71,0.71,0.71
762625.00,8524800.00,4708.84,0.00,4708.84,0.71,0.71,0.71
762637.50,8524800.00,4716.83,0.00,4716.83,0.71,0.71,0.71
762650.00,8524800.00,4724.82,0.00,4724.82,0.71,0.71,0.71
762662.50,8524800.00,4729.81,0.00,4729.81,0.71,0.71,0.71
762675.00,8524800.00,4734.92,0.00,4734.92,0.71,0.71,0.71
762687.50,8524800.00,4738.91,0.00,4738.91,0.71,0.71,0.71
762700.00,8524800.00,4743.90,0.00,4743.90,0.71,0.71,0.71
762712.50,8524800.00,4748.89,0.00,4748.89,0.71,0.71,0.71
762725.00,8524800.00,4751.87,0.00,4751.87,0.71,0.71,0.71
762737.50,8524800.00,4754.86,0.00,4754.86,0.71,0.71,0.71
762750.00,8524800.00,4756.85,0.00,4756.85,0.71,0.71,0.71
762762.50,8524800.00,4758.84,0.00,4758.84,0.71,0.71,0.71
762775.00,8524800.00,4760.83,0.00,4760.83,0.71,0.71,0.71
762787.50,8524800.00,4765.81,0.00,4765.81,0.71,0.71,0.71
762800.00,8524800.00,4771.80,0.00,4771.80,0.71,0.71,0.71
762812.50,8524800.00,4778.79,0.00,4778.79,0.71,0.71,0.71
762825.00,8524800.00,4785.77,0.00,4785.77,0.71,0.71,0.71
762837.50,8524800.00,4792.76,0.00,4792.76,0.71,0.71,0.71
762850.00,8524800.00,4797.75,0.00,4797.75,0.71,0.71,0.71
762862.50,8524800.00,4802.74,0.00,4802.74,0.71,0.71,0.71
762875.00,8524800.00,4806.73,0.00,4806.73,0.71,0.71,0.71
762887.50,8524800.00,4810.71,0.00,4810.71,0.71,0.71,0.71
762900.00,8524800.00,4816.70,0.00,4816.70,0.71,0.71,0.71
762912.50,8524800.00,4823.69,0.00,4823.69,0.71,0.71,0.71
762925.00,8524800.00,4830.73,0.00,4830.73,0.71,0.71,0.71
762937.50,8524800.00,4838.72,0.00,4838.72,0.71,0.71,0.71
762950.00,8524800.00,4845.71,0.00,4845.71,0.71,0.71,0.71
762962.50,8524800.00,4852.70,0.00,4852.70,0.71,0.71,0.71
762975.00,8524800.00,4859.69,0.00,4859.69,0.71,0.71,0.71
762987.50,8524800.00,4865.67,0.00,4865.67,0.71,0.71,0.71
763000.00,8524800.00,4870.67,0.00,4870.67,0.71,0.71,0.71
763012.50,8524800.00,4875.65,0.00,4875.65,0.71,0.71,0.71
763025.00,8524800.00,4880.65,0.00,4880.65,0.71,0.71,0.71
763037.50,8524800.00,4885.63,0.00,4885.63,0.71,0.71,0.71
763050.00,8524800.00,4891.79,0.00,4891.79,0.71,0.71,0.71
763062.50,8524800.00,4897.79,0.00,4897.79,0.71,0.71,0.71
763075.00,8524800.00,4903.78,0.00,4903.78,0.71,0.71,0.71
763087.50,8524800.00,4910.77,0.00,4910.77,0.71,0.71,0.71
763100.00,8524800.00,4916.77,0.00,4916.77,0.71,0.71,0.71
763112.50,8524800.00,4922.77,0.00,4922.77,0.71,0.71,0.71
763125.00,8524800.00,4928.76,0.00,4928.76,0.71,0.71,0.71
763137.50,8524800.00,4934.76,0.00,4934.76,0.71,0.71,0.71
763150.00,8524800.00,4940.76,0.00,4940.76,0.71,0.71,0.71
763162.50,8524800.00,4947.75,0.00,4947.75,0.71,0.71,0.71
763175.00,8524800.00,4956.10,0.00,4956.10,0.71,0.71,0.71
763187.50,8524800.00,4965.10,0.00,4965.10,0.71,0.71,0.71
763200.00,8524800.00,4974.10,0.00,4974.10,0.71,0.71,0.71
763212.50,8524800.00,4983.10,0.00,4983.10,0.71,0.71,0.71
763225.00,8524800.00,4990.10,0.00,4990.10,0.71,0.71,0.71
763237.50,8524800.00,4994.51,0.00,4994.51,0.71,0.71,0.71
763250.00,8524800.00,4998.52,0.00,4998.52,0.71,0.71,0.71
763262.50,8524800.00,5005.52,0.00,5005.52,0.71,0.71,0.71
763275.00,8524800.00,5013.53,0.00,5013.53,0.71,0.71,0.71
763287.50,8524800.00,5023.54,0.00,5023.54,0.71,0.71,0.71
763300.00,8524800.00,5036.54,0.00,5036.54,0.71,0.71,0.71
763312.50,8524800.00,5048.55,0.00,5048.55,0.71,0.71,0.71
763325.00,8524800.00,5056.56,0.00,5056.56,0.71,0.71,0.71
763337.50,8524800.00,5064.57,0.00,5064.57,0.71,0.71,0.71
763350.00,8524800.00,5073.58,0.00,5073.58,0.71,0.71,0.71
763362.50,8524800.00,5082.59,0.00,5082.59,0.71,0.71,0.71
763375.00,8524800.00,5090.60,0.00,5090.60,0.71,0.71,0.71
763387.50,8524800.00,5097.60,0.00,5097.60,0.71,0.71,0.71
763400.00,8524800.00,5102.61,0.00,5102.61,0.71,0.71,0.71
763412.50,8524800.00,5105.62,0.00,5105.62,0.71,0.71,0.71
763425.00,8524800.00,5105.63,0.00,5105.63,0.71,0.71,0.71
763437.50,8524800.00,5107.64,0.00,5107.64,0.71,0.71,0.71
763450.00,8524800.00,5110.65,0.00,5110.65,0.71,0.71,0.71
763462.50,8524800.00,5111.92,0.00,5111.92,0.71,0.71,0.71
763475.00,8524800.00,5109.94,0.00,5109.94,0.71,0.71,0.71
763487.50,8524800.00,5104.95,0.00,5104.95,0.71,0.71,0.71
763500.00,8524800.00,5096.96,0.00,5096.96,0.71,0.71,0.71
763512.50,8524800.00,5086.98,0.00,5086.98,0.71,0.71,0.71
763525.00,8524800.00,5076.99,0.00,5076.99,0.71,0.71,0.71
763537.50,8524800.00,5067.00,0.00,5067.00,0.71,0.71,0.71
763550.00,8524800.00,5056.02,0.00,5056.02,0.71,0.71,0.71
763562.50,8524800.00,5040.03,0.00,5040.03,0.71,0.71,0.71
763575.00,8524800.00,5020.04,0.00,5020.04,0.71,0.71,0.71
763587.50,8524800.00,5003.06,0.00,5003.06,0.71,0.71,0.71
763600.00,8524800.00,4989.07,0.00,4989.07,0.71,0.71,0.71
763612.50,8524800.00,4976.09,0.00,4976.09,0.71,0.71,0.71
763625.00,8524800.00,4965.10,0.00,4965.10,0.71,0.71,0.71
763637.50,8524800.00,4956.11,0.00,4956.11,0.71,0.71,0.71
763650.00,8524800.00,4947.13,0.00,4947.13,0.71,0.71,0.71
763662.50,8524800.00,4938.14,0.00,4938.14,0.71,0.71,0.71
763675.00,8524800.00,4931.12,0.00,4931.12,0.71,0.71,0.71
763687.50,8524800.00,4924.14,0.00,4924.14,0.71,0.71,0.71
763700.00,8524800.00,4919.16,0.00,4919.16,0.71,0.71,0.71
763712.50,8524800.00,4916.17,0.00,4916.17,0.71,0.71,0.71
763725.00,8524800.00,4914.19,0.00,4914.19,0.71,0.71,0.71
763737.50,8524800.00,4911.21,0.00,4911.21,0.71,0.71,0.71
763750.00,8524800.00,4908.23,0.00,4908.23,0.71,0.71,0.71
763762.50,8524800.00,4904.24,0.00,4904.24,0.71,0.71,0.71
763775.00,8524800.00,4900.26,0.00,4900.26,0.71,0.71,0.71
763787.50,8524800.00,4897.27,0.00,4897.27,0.71,0.71,0.71
763800.00,8524800.00,4895.29,0.00,4895.29,0.71,0.71,0.71
763812.50,8524800.00,4894.31,0.00,4894.31,0.71,0.71,0.71
763825.00,8524800.00,4894.33,0.00,4894.33,0.71,0.71,0.71
763837.50,8524800.00,4895.34,0.00,4895.34,0.71,0.71,0.71
763850.00,8524800.00,4898.36,0.00,4898.36,0.71,0.71,0.71
763862.50,8524800.00,4903.37,0.00,4903.37,0.71,0.71,0.71
763875.00,8524800.00,4910.39,0.00,4910.39,0.71,0.71,0.71
763887.50,8524800.00,4919.40,0.00,4919.40,0.71,0.71,0.71
763900.00,8524800.00,4930.42,0.00,4930.42,0.71,0.71,0.71
763912.50,8524800.00,4943.44,0.00,4943.44,0.71,0.71,0.71
763925.00,8524800.00,4957.45,0.00,4957.45,0.71,0.71,0.71
763937.50,8524800.00,4972.46,0.00,4972.46,0.71,0.71,0.71
763950.00,8524800.00,4988.48,0.00,4988.48,0.71,0.71,0.71
763962.50,8524800.00,5005.72,0.00,5005.72,0.71,0.71,0.71
763975.00,8524800.00,5021.74,0.00,5021.74,0.71,0.71,0.71
763987.50,8524800.00,5038.75,0.00,5038.75,0.71,0.71,0.71
764000.00,8524800.00,5055.77,0.00,5055.77,0.71,0.71,0.71
764012.50,8524800.00,5072.78,0.00,5072.78,0.71,0.71,0.71
764025.00,8524800.00,5091.80,0.00,5091.80,0.71,0.71,0.71
764037.50,8524800.00,5106.81,0.00,5106.81,0.71,0.71,0.71
764050.00,8524800.00,5117.83,0.00,5117.83,0.71,0.71,0.71
764062.50,8524800.00,5127.84,0.00,5127.84,0.71,0.71,0.71
764075.00,8524800.00,5135.85,0.00,5135.85,0.71,0.71,0.71
764087.50,8524800.00,5143.87,0.00,5143.87,0.71,0.71,0.71
764100.00,8524800.00,5148.88,0.00,5148.88,0.71,0.71,0.71
764112.50,8524800.00,5152.90,0.00,5152.90,0.71,0.71,0.71
764125.00,8524800.00,5155.91,0.00,5155.91,0.71,0.71,0.71
764137.50,8524800.00,5156.92,0.00,5156.92,0.71,0.71,0.71
764150.00,8524800.00,5158.94,0.00,5158.94,0.71,0.71,0.71
764162.50,8524800.00,5160.95,0.00,5160.95,0.71,0.71,0.71
764175.00,8524800.00,5163.96,0.00,5163.96,0.71,0.71,0.71
764187.50,8524800.00,5166.97,0.00,5166.97,0.71,0.71,0.71
764200.00,8524800.00,5169.98,0.00,5169.98,0.71,0.71,0.71
764212.50,8524800.00,5174.00,0.00,5174.00,0.71,0.71,0.71
764225.00,8524800.00,5179.01,0.00,5179.01,0.71,0.71,0.71
764237.50,8524800.00,5186.02,0.00,5186.02,0.71,0.71,0.71
764250.00,8524800.00,5195.07,0.00,5195.07,0.71,0.71,0.71
764262.50,8524800.00,5204.08,0.00,5204.08,0.71,0.71,0.71
764275.00,8524800.00,5217.09,0.00,5217.09,0.71,0.71,0.71
764287.50,8524800.00,5233.10,0.00,5233.10,0.71,0.71,0.71
764300.00,8524800.00,5251.11,0.00,5251.11,0.71,0.71,0.71
764312.50,8524800.00,5273.12,0.00,5273.12,0.71,0.71,0.71
764325.00,8524800.00,5298.13,0.00,5298.13,0.71,0.71,0.71
764337.50,8524800.00,5314.14,0.00,5314.14,0.71,0.71,0.71
764350.00,8524800.00,5321.15,0.00,5321.15,0.71,0.71,0.71
764362.50,8524800.00,5329.15,0.00,5329.15,0.71,0.71,0.71
764375.00,8524800.00,5341.16,0.00,5341.16,0.71,0.71,0.71
764387.50,8524800.00,5356.17,0.00,5356.17,0.71,0.71,0.71
764400.00,8524800.00,5371.18,0.00,5371.18,0.71,0.71,0.71
764412.50,8524800.00,5388.19,0.00,5388.19,0.71,0.71,0.71
764425.00,8524800.00,5402.20,0.00,5402.20,0.71,0.71,0.71
764437.50,8524800.00,5407.21,0.00,5407.21,0.71,0.71,0.71
764450.00,8524800.00,5413.21,0.00,5413.21,0.71,0.71,0.71
764462.50,8524800.00,5424.22,0.00,5424.22,0.71,0.71,0.71
764475.00,8524800.00,5438.23,0.00,5438.23,0.71,0.71,0.71
764487.50,8524800.00,5449.24,0.00,5449.24,0.71,0.71,0.71
764500.00,8524800.00,5454.55,0.00,5454.55,0.71,0.71,0.71
764512.50,8524800.00,5460.56,0.00,5460.56,0.71,0.71,0.71
764525.00,8524800.00,5468.56,0.00,5468.56,0.71,0.71,0.71
764537.50,8524800.00,5476.67,0.00,5476.67,0.71,0.71,0.71
764550.00,8524800.00,5484.68,0.00,5484.68,0.71,0.71,0.71
764562.50,8524800.00,5491.68,0.00,5491.68,0.71,0.71,0.71
764575.00,8524800.00,5499.69,0.00,5499.69,0.71,0.71,0.71
764587.50,8524800.00,5509.70,0.00,5509.70,0.71,0.71,0.71
764600.00,8524800.00,5518.70,0.00,5518.70,0.71,0.71,0.71
764612.50,8524800.00,5522.71,0.00,5522.71,0.71,0.71,0.71
764625.00,8524800.00,5523.72,0.00,5523.72,0.71,0.71,0.71
764637.50,8524800.00,5524.72,0.00,5524.72,0.71,0.71,0.71
764650.00,8524800.00,5528.73,0.00,5528.73,0.71,0.71,0.71
764662.50,8524800.00,5531.73,0.00,5531.73,0.71,0.71,0.71
764675.00,8524800.00,5534.74,0.00,5534.74,0.71,0.71,0.71
764687.50,8524800.00,5536.75,0.00,5536.75,0.71,0.71,0.71
764700.00,8524800.00,5537.75,0.00,5537.75,0.71,0.71,0.71
764712.50,8524800.00,5538.76,0.00,5538.76,0.71,0.71,0.71
764725.00,8524800.00,5539.76,0.00,5539.76,0.71,0.71,0.71
764737.50,8524800.00,5541.77,0.00,5541.77,0.71,0.71,0.71
764750.00,8524800.00,5541.77,0.00,5541.77,0.71,0.71,0.71
764762.50,8524800.00,5540.78,0.00,5540.78,0.71,0.71,0.71
764775.00,8524800.00,5537.78,0.00,5537.78,0.71,0.71,0.71
764787.50,8524800.00,5532.79,0.00,5532.79,0.71,0.71,0.71
764800.00,8524800.00,5524.79,0.00,5524.79,0.71,0.71,0.71
764812.50,8524800.00,5517.80,0.00,5517.80,0.71,0.71,0.71
764825.00,8524800.00,5511.80,0.00,5511.80,0.71,0.71,0.71
764837.50,8524800.00,5505.81,0.00,5505.81,0.71,0.71,0.71
764850.00,8524800.00,5495.81,0.00,5495.81,0.71,0.71,0.71
764862.50,8524800.00,5482.81,0.00,5482.81,0.71,0.71,0.71
764875.00,8524800.00,5470.82,0.00,5470.82,0.71,0.71,0.71
764887.50,8524800.00,5458.82,0.00,5458.82,0.71,0.71,0.71
764900.00,8524800.00,5449.83,0.00,5449.83,0.71,0.71,0.71
764912.50,8524800.00,5448.83,0.00,5448.83,0.71,0.71,0.71
764925.00,8524800.00,5453.83,0.00,5453.83,0.71,0.71,0.71
764937.50,8524800.00,5459.83,0.00,5459.83,0.71,0.71,0.71
764950.00,8524800.00,5465.60,0.00,5465.60,0.71,0.71,0.71
764962.50,8524800.00,5473.60,0.00,5473.60,0.71,0.71,0.71
764975.00,8524800.00,5487.60,0.00,5487.60,0.71,0.71,0.71
764987.50,8524800.00,5503.60,0.00,5503.60,0.71,0.71,0.71
765000.00,8524800.00,5513.61,0.00,5513.61,0.71,0.71,0.71
765012.50,8524800.00,5519.61,0.00,5519.61,0.71,0.71,0.71
765025.00,8524800.00,5528.61,0.00,5528.61,0.71,0.71,0.71
765037.50,8524800.00,5545.62,0.00,5545.62,0.71,0.71,0.71
765050.00,8524800.00,5562.62,0.00,5562.62,0.71,0.71,0.71
765062.50,8524800.00,5573.62,0.00,5573.62,0.71,0.71,0.71
765075.00,8524800.00,5582.62,0.00,5582.62,0.71,0.71,0.71
765087.50,8524800.00,5591.63,0.00,5591.63,0.71,0.71,0.71
765100.00,8524800.00,5603.63,0.00,5603.63,0.71,0.71,0.71
765112.50,8524800.00,5614.63,0.00,5614.63,0.71,0.71,0.71
765125.00,8524800.00,5623.63,0.00,5623.63,0.71,0.71,0.71
765137.50,8524800.00,5631.64,0.00,5631.64,0.71,0.71,0.71
765150.00,8524800.00,5641.64,0.00,5641.64,0.71,0.71,0.71
765162.50,8524800.00,5651.64,0.00,5651.64,0.71,0.71,0.71
765175.00,8524800.00,5660.64,0.00,5660.64,0.71,0.71,0.71
765187.50,8524800.00,5666.65,0.00,5666.65,0.71,0.71,0.71
765200.00,8524800.00,5675.65,0.00,5675.65,0.71,0.71,0.71
765212.50,8524800.00,5700.65,0.00,5700.65,0.71,0.71,0.71
765225.00,8524800.00,5732.65,0.00,5732.65,0.71,0.71,0.71
765237.50,8524800.00,5756.65,0.00,5756.65,0.71,0.71,0.71
765250.00,8524800.00,5769.65,0.00,5769.65,0.71,0.71,0.71
765262.50,8524800.00,5781.66,0.00,5781.66,0.71,0.71,0.71
765275.00,8524800.00,5796.66,0.00,5796.66,0.71,0.71,0.71
765287.50,8524800.00,5812.66,0.00,5812.66,0.71,0.71,0.71
761600.00,8524788.00,3944.76,0.00,3944.76,0.71,0.71,0.71
761612.50,8524788.00,3963.54,0.00,3963.54,-0.08,-0.08,-0.08
761625.00,8524788.00,3980.16,0.00,3980.16,0.01,0.01,0.01
761637.50,8524788.00,3992.74,0.00,3992.74,0.00,0.00,0.00
761650.00,8524788.00,4008.81,0.00,4008.81,-0.10,-0.10,-0.10
761662.50,8524788.00,4029.24,0.00,4029.24,-0.17,-0.17,-0.17
761675.00,8524788.00,4049.70,0.00,4049.70,-0.15,-0.15,-0.15
761687.50,8524788.00,4064.81,0.00,4064.81,-0.08,-0.08,-0.08
761700.00,8524788.00,4082.34,0.00,4082.34,-0.09,-0.09,-0.09
761712.50,8524788.00,4094.17,0.00,4094.17,-0.14,-0.14,-0.14
761725.00,8524788.00,4115.35,0.00,4115.35,-0.13,-0.13,-0.13
761737.50,8524788.00,4127.42,0.00,4127.42,-0.04,-0.04,-0.04
761750.00,8524788.00,4143.51,0.00,4143.51,-0.12,-0.12,-0.12
761762.50,8524788.00,4161.36,0.00,4161.36,-0.04,-0.04,-0.04
761775.00,8524788.00,4174.31,0.00,4174.31,-0.01,-0.01,-0.01
761787.50,8524788.00,4193.11,0.00,4193.11,-0.13,-0.13,-0.13
761800.00,8524788.00,4212.51,0.00,4212.51,-0.19,-0.19,-0.19
761812.50,8524788.00,4241.85,0.00,4241.85,0.04,0.04,0.04
761825.00,8524788.00,4256.69,0.00,4256.69,0.15,0.15,0.15
761837.50,8524788.00,4264.23,0.00,4264.23,0.18,0.18,0.18
761850.00,8524788.00,4271.87,0.00,4271.87,0.28,0.28,0.28
761862.50,8524788.00,4277.18,0.00,4277.18,0.34,0.34,0.34
761875.00,8524788.00,4280.18,0.00,4280.18,0.38,0.38,0.38
761887.50,8524788.00,4280.84,0.00,4280.84,0.49,0.49,0.49
761900.00,8524788.00,4279.73,0.00,4279.73,0.63,0.63,0.63
761912.50,8524788.00,4277.97,0.00,4277.97,0.73,0.73,0.73
761925.00,8524788.00,4275.51,0.00,4275.51,0.76,0.76,0.76
761937.50,8524788.00,4274.52,0.00,4274.52,0.73,0.73,0.73
761950.00,8524788.00,4276.95,0.00,4276.95,0.59,0.59,0.59
761962.50,8524788.00,4283.17,0.00,4283.17,0.55,0.55,0.55
761975.00,8524788.00,4287.08,0.00,4287.08,0.67,0.67,0.67
761987.50,8524788.00,4289.41,0.00,4289.41,0.71,0.71,0.71
762000.00,8524788.00,4292.12,0.00,4292.12,0.59,0.59,0.59
762012.50,8524788.00,4297.16,0.00,4297.16,0.44,0.44,0.44
762025.00,8524788.00,4299.07,0.00,4299.07,0.53,0.53,0.53
762037.50,8524788.00,4293.44,0.00,4293.44,0.65,0.65,0.65
762050.00,8524788.00,4284.15,0.00,4284.15,0.64,0.64,0.64
762062.50,8524788.00,4275.28,0.00,4275.28,0.48,0.48,0.48
762075.00,8524788.00,4269.03,0.00,4269.03,0.16,0.16,0.16
762087.50,8524788.00,4273.21,0.00,4273.21,-0.05,-0.05,-0.05
762100.00,8524788.00,4286.16,0.00,4286.16,-0.11,-0.11,-0.11
762112.50,8524788.00,4299.54,0.00,4299.54,-0.08,-0.08,-0.08
762125.00,8524788.00,4311.23,0.00,4311.23,-0.09,-0.09,-0.09
762137.50,8524788.00,4324.93,0.00,4324.93,-0.14,-0.14,-0.14
762150.00,8524788.00,4337.48,0.00,4337.48,-0.15,-0.15,-0.15
762162.50,8524788.00,4349.61,0.00,4349.61,-0.18,-0.18,-0.18
762175.00,8524788.00,4361.81,0.00,4361.81,-0.17,-0.17,-0.17
762187.50,8524788.00,4373.88,0.00,4373.88,-0.18,-0.18,-0.18
762200.00,8524788.00,4385.92,0.00,4385.92,-0.22,-0.22,-0.22
762212.50,8524788.00,4398.42,0.00,4398.42,-0.20,-0.20,-0.20
762225.00,8524788.00,4417.09,0.00,4417.09,-0.11,-0.11,-0.11
762237.50,8524788.00,4440.75,0.00,4440.75,-0.07,-0.07,-0.07
762250.00,8524788.00,4458.22,0.00,4458.22,-0.08,-0.08,-0.08
762262.50,8524788.00,4471.99,0.00,4471.99,0.13,0.13,0.13
762275.00,8524788.00,4477.69,0.00,4477.69,0.34,0.34,0.34
762287.50,8524788.00,4484.75,0.00,4484.75,0.13,0.13,0.13
762300.00,8524788.00,4499.56,0.00,4499.56,0.14,0.14,0.14
762312.50,8524788.00,4508.19,0.00,4508.19,0.33,0.33,0.33
762325.00,8524788.00,4514.14,0.00,4514.14,0.35,0.35,0.35
762337.50,8524788.00,4519.73,0.00,4519.73,0.30,0.30,0.30
762350.00,8524788.00,4526.63,0.00,4526.63,0.36,0.36,0.36
762362.50,8524788.00,4530.16,0.00,4530.16,0.41,0.41,0.41
762375.00,8524788.00,4534.23,0.00,4534.23,0.35,0.35,0.35
762387.50,8524788.00,4539.23,0.00,4539.23,0.33,0.33,0.33
762400.00,8524788.00,4543.23,0.00,4543.23,0.29,0.29,0.29
762412.50,8524788.00,4548.20,0.00,4548.20,0.23,0.23,0.23
762425.00,8524788.00,4554.19,0.00,4554.19,0.18,0.18,0.18
762437.50,8524788.00,4561.19,0.00,4561.19,0.11,0.11,0.11
762450.00,8524788.00,4570.18,0.00,4570.18,0.03,0.03,0.03
762462.50,8524788.00,4581.17,0.00,4581.17,-0.04,-0.04,-0.04
762475.00,8524788.00,4592.95,0.00,4592.95,-0.07,-0.07,-0.07
762487.50,8524788.00,4606.94,0.00,4606.94,-0.09,-0.09,-0.09
762500.00,8524788.00,4621.94,0.00,4621.94,-0.09,-0.09,-0.09
762512.50,8524788.00,4635.93,0.00,4635.93,-0.04,-0.04,-0.04
762525.00,8524788.00,4649.92,0.00,4649.92,0.03,0.03,0.03
762537.50,8524788.00,4659.91,0.00,4659.91,0.15,0.15,0.15
762550.00,8524788.00,4667.90,0.00,4667.90,0.24,0.24,0.24
762562.50,8524788.00,4673.89,0.00,4673.89,0.31,0.31,0.31
762575.00,8524788.00,4679.88,0.00,4679.88,0.35,0.35,0.35
